date,stocks,budget,bought_stocks,cost,total_cost,budget_after_trans,stocks_after_trans
2023-09-18,192817,805355.3388298824,26399,1.0668259859085083,28444.770594018697,776910.5682358637,219216
2023-09-19,219216,776910.5682358637,23789,1.0692671537399292,25691.16428352237,751219.4039523413,243005
2023-09-20,243005,751219.4039523413,21909,1.0682048797607422,23637.33371778488,727582.0702345564,264914
2023-09-21,264914,727582.0702345564,22441,1.065303087234497,24145.531246435643,703436.5389881209,287355
2023-09-22,287355,703436.5389881209,20719,1.0661548376083374,22310.558701211216,681125.9802869096,308074
2023-09-25,308074,681125.9802869096,21152,1.0648492574691772,22748.928408927917,658377.0518779818,329226
2023-09-26,329226,658377.0518779818,27548,1.0591648817062378,29469.652902855873,628907.3989751259,356774
2023-09-27,356774,628907.3989751259,28509,1.0569483041763306,30433.86459580064,598473.5343793252,385283
2023-09-28,385283,598473.5343793252,35397,1.0505305528640747,37557.48627952695,560916.0480997983,420680
2023-09-29,420680,560916.0480997983,32970,1.0562450885772705,35172.644576096536,525743.4035237017,453650
2023-10-02,453650,525743.4035237017,34331,1.0565240383148191,36634.24202697992,489109.1614967218,487981
2023-10-03,487981,489109.1614967218,41695,1.0480751991271973,44136.49038188458,444972.6711148372,529676
2023-10-04,529676,444972.6711148372,43990,1.0472300052642822,46528.32441089153,398444.3467039457,573666
2023-10-05,573666,398444.3467039457,42055,1.0507071018218994,44629.36203879118,353814.98466515454,615721
2023-10-06,615721,353814.98466515454,40651,1.0546631813049316,43301.84411305904,310513.1405520955,656372
2023-10-09,656372,310513.1405520955,38679,1.056747317314148,41282.66878125787,269230.4717708376,695051
2023-10-10,695051,269230.4717708376,36244,1.0578875541687012,38725.49727842331,230504.9744924143,731295
2023-10-11,731295,230504.9744924143,33071,1.0604791641235352,35421.817501096724,195083.15699131758,764366
2023-10-12,764366,195083.15699131758,28375,1.0624282360076904,30447.865208685398,164635.29178263218,792741
2023-10-13,792741,164635.29178263218,36401,1.0536741018295288,38738.33889050365,125896.95289212852,829142
2023-10-16,829142,125896.95289212852,36505,1.052155375480652,38793.02130174042,87103.9315903881,865647
2023-10-17,865647,87103.9315903881,31675,1.055431246757507,33765.09258845448,53338.83900193363,897322
2023-10-18,897322,53338.83900193363,29036,1.057305932044983,31006.934393286705,22331.904608646924,926358
2023-10-19,926358,22331.904608646924,21190,1.053851842880249,22331.120550632477,0.7840580144475098,947548
2023-10-20,947548,0.7840580144475098,0,1.0586491823196411,0.0,0.7840580144475098,947548
2023-10-23,947548,0.7840580144475098,0,1.0589966773986816,0.0,0.7840580144475098,947548
2023-10-24,947548,0.7840580144475098,0,1.0669853687286377,0.0,0.7840580144475098,947548
2023-10-25,947548,0.7840580144475098,0,1.059535264968872,0.0,0.7840580144475098,947548
2023-10-26,947548,0.7840580144475098,0,1.056725025177002,0.0,0.7840580144475098,947548
2023-10-27,947548,0.7840580144475098,0,1.0564459562301636,0.0,0.7840580144475098,947548
2023-10-30,947548,0.7840580144475098,0,1.0562450885772705,0.0,0.7840580144475098,947548
2023-10-31,947548,0.7840580144475098,0,1.061503529548645,0.0,0.7840580144475098,947548
2023-11-01,947548,0.7840580144475098,0,1.0579099655151367,0.0,0.7840580144475098,947548
2023-11-02,947548,0.7840580144475098,0,1.05870521068573,0.0,0.7840580144475098,947548
2023-11-03,947548,0.7840580144475098,0,1.061909317970276,0.0,0.7840580144475098,947548
2023-11-06,947548,0.7840580144475098,0,1.073214769363403,0.0,0.7840580144475098,947548
2023-11-07,947548,0.7840580144475098,0,1.0721560716629028,0.0,0.7840580144475098,947548
2023-11-08,947548,0.7840580144475098,0,1.0696102380752563,0.0,0.7840580144475098,947548
