date,stocks,budget,bought_stocks,cost,total_cost,budget_after_trans,stocks_after_trans
2023-09-06,400515,567877.3697022746,13825,1.0726161003112793,14977.20676267147,552900.1629396031,414340
2023-09-07,414340,552900.1629396031,13573,1.0724204778671265,14701.522777551412,538198.6401620517,427913
2023-09-08,427913,538198.6401620517,15040,1.0697818994522097,16250.414965438846,521948.2251966128,442953
2023-09-11,442953,521948.2251966128,13279,1.071811318397522,14374.9083219707,507573.3168746421,456232
2023-09-12,456232,507573.3168746421,10147,1.0750375986099243,11017.490578225852,496555.8262964162,466379
2023-09-13,466379,496555.8262964162,9940,1.075326681137085,10795.634682607651,485760.19161380857,476319
2023-09-14,476319,485760.19161380857,10943,1.073422074317932,11863.92233685374,473896.2692769548,487262
2023-09-15,487262,473896.2692769548,18186,1.0637166500091553,19538.198507037163,454358.0707699176,505448
2023-09-18,505448,454358.0707699176,16124,1.0668259859085083,17373.517218756675,436984.55355116096,521572
2023-09-19,521572,436984.55355116096,13064,1.0692671537399292,14108.59515742302,422875.95839373796,534636
2023-09-20,534636,422875.95839373796,12273,1.0682048797607422,13241.179274196626,409634.77911954134,546909
2023-09-21,546909,409634.77911954134,13806,1.065303087234497,14854.650166583062,394780.1289529583,560715
2023-09-22,560715,394780.1289529583,11830,1.0661548376083374,12738.737846195698,382041.3911067626,572545
2023-09-25,572545,382041.3911067626,10984,1.0648492574691772,11813.267286481858,370228.1238202807,583529
2023-09-26,583529,370228.1238202807,15764,1.0591648817062378,16863.641947169304,353364.4818731114,599293
2023-09-27,599293,353364.4818731114,15619,1.0569483041763306,16673.56031855941,336690.921554552,614912
2023-09-28,614912,336690.921554552,20515,1.0505305528640747,21767.15063492656,314923.7709196254,635427
2023-09-29,635427,314923.7709196254,15159,1.0562450885772705,16171.735490720272,298752.03542890516,650586
2023-10-02,650586,298752.03542890516,15414,1.0565240383148191,16448.114141850467,282303.9212870547,666000
2023-10-03,666000,282303.9212870547,19770,1.0480751991271973,20927.651153612136,261376.2701334426,685770
2023-10-04,685770,261376.2701334426,20130,1.0472300052642822,21291.547406029702,240084.72272741288,705900
2023-10-05,705900,240084.72272741288,17168,1.0507071018218994,18218.924919319154,221865.79780809372,723068
2023-10-06,723068,221865.79780809372,14184,1.0546631813049316,15108.935989265443,206756.86181882827,737252
2023-10-09,737252,206756.86181882827,12401,1.056747317314148,13235.770716832876,193521.0911019954,749653
2023-10-10,749653,193521.0911019954,10293,1.0578875541687012,10997.724961009026,182523.36614098639,759946
2023-10-11,759946,182523.36614098639,8228,1.0604791641235352,8812.878788032533,173710.48735295385,768174
2023-10-12,768174,173710.48735295385,6527,1.0624282360076904,7003.813787386417,166706.67356556744,774701
2023-10-13,774701,166706.67356556744,11765,1.0536741018295288,12520.440566104651,154186.23299946278,786466
2023-10-16,786466,154186.23299946278,11955,1.052155375480652,12704.302689009906,141481.93031045288,798421
2023-10-17,798421,141481.93031045288,9365,1.055431246757507,9982.954762142896,131498.97554830997,807786
2023-10-18,807786,131498.97554830997,7971,1.057305932044983,8512.063440173864,122986.91210813611,815757
2023-10-19,815757,122986.91210813611,9267,1.053851842880249,9863.70547825098,113123.20662988513,825024
2023-10-20,825024,113123.20662988513,5511,1.0586491823196411,5892.557800201178,107230.64882968395,830535
2023-10-23,830535,107230.64882968395,5049,1.0589966773986816,5400.342966427803,101830.30586325614,835584
2023-10-24,835584,101830.30586325614,2472,1.0669853687286377,2663.9637098121643,99166.34215344398,838056
2023-10-25,838056,99166.34215344398,6851,1.059535264968872,7331.46486130476,91834.87729213922,844907
2023-10-26,844907,91834.87729213922,9724,1.056725025177002,10378.350086269378,81456.52720586985,854631
2023-10-27,854631,81456.52720586985,9493,1.0564459562301636,10129.129877117872,71327.39732875198,864124
2023-10-30,864124,71327.39732875198,9348,1.0562450885772705,9972.516878900527,61354.88044985145,873472
2023-10-31,873472,61354.88044985145,4715,1.061503529548645,5055.03903324008,56299.84141661137,878187
2023-11-01,878187,56299.84141661137,8039,1.0579099655151367,8589.583594903947,47710.257821707426,886226
2023-11-02,886226,47710.257821707426,6542,1.05870521068573,6995.309983189106,40714.94783851832,892768
